Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
71000,Tsugumomo,Sci-Fi & Fantasy,Animation,Comedy,Action & Adventure,,7.3,"supernatural,harem,school,seinen,ecchi,anime"
66599,Private Eyes,Crime,Drama,,,,7.3,"canada,based on novel or book,toronto, canada,private investigator"
16830,Hellsing,Action & Adventure,Animation,Drama,Mystery,,8,"london, england,police,vampire,christianity,shapeshifting,anti hero,supernatural,secret organization,gore,horror,vampire hunter,religion,gunfight,zombie,based on manga,violence,extrasensory perception,dark fantasy,seinen,contemporary,anime"
42531,Powers,Drama,Sci-Fi & Fantasy,,,,6.4,"hero,superhero,villain,based on comic,superhuman,super power,homicide detective"
69346,Saga of Tanya the Evil,Action & Adventure,Animation,Sci-Fi & Fantasy,War & Politics,,8.4,"magic,alternate history,violence,parallel world,military,child soldier,based on light novel,anime,isekai"
45501,"Love, Chunibyo & Other Delusions",Animation,Comedy,Drama,,,8.5,"romance,slice of life,school,based on light novel,anime,school club"
92586,Somali and the Forest Spirit,Animation,Action & Adventure,Sci-Fi & Fantasy,Drama,,7.1,"friendship,magic,slice of life,survival,creature,based on manga,demon,fantasy world,goblin,golem,anime,human extinction,father daughter relationship"
252,Everybody Hates Chris,Comedy,,,,,7.8,"racism,retro,teenager,brooklyn, new york city,sitcom,1980s,family of color,inspired by celebrity"
108213,Zack Snyder's Justice League,Action & Adventure,Sci-Fi & Fantasy,,,,0,"dc comics,superhero,based on comic,super power,superhero team,dc extended universe,superhero teamup"
101881,El Presidente,Drama,,,,,7.2,"corruption,based on a true story,bribery,football (soccer) team"
93785,Barbarians,Action & Adventure,Drama,,,,7.5,"roman empire,1st century"
73157,Future Man,Comedy,Sci-Fi & Fantasy,,,,7.2,"dystopia,time travel,coming of age,genetic engineering,unintended consequences"
95057,Superman & Lois,Sci-Fi & Fantasy,Action & Adventure,,,,0,"dc comics,superhero,based on comic"
29571,Die Camper,Family,Comedy,,,,6.3,camping
88987,Helstrom,Action & Adventure,Sci-Fi & Fantasy,Drama,,,7.2,"supernatural,based on comic,horror,demon,marvel cinematic universe"
62822,Humans,Drama,Mystery,Sci-Fi & Fantasy,,,7.5,"artificial intelligence,technology,robot"
116573,A Little Dream,Drama,,,,,0,tv mini series
42503,Deadman Wonderland,Action & Adventure,Animation,Sci-Fi & Fantasy,,,7.8,"prison,dystopia,supernatural,post-apocalyptic future,horror,revenge,survival,tragedy,thriller,conspiracy,based on manga,violence,fighting,super power,contemporary,shounen,anime,drastic change of life,battle royale"
65438,Research Unit,Crime,,,,,7.5,"gendarmerie,gendarme"
45156,Amores de mercado,Soap,Comedy,,,,0,twin brother
31360,Autumn's Concerto,Drama,,,,,7.8,"amnesia,love triangle,forbidden love,romance,university,tearjerker,hidden identity,rich man poor woman,time skip"
46392,Duel Masters,Action & Adventure,Animation,Comedy,,,7.5,"monster,card game,magic,parody,tournament,based on manga,anime"
39279,Hart of Dixie,Comedy,Drama,,,,7.6,"small town,southern usa,womanizer,general practitioner (gp),simpler life"
61461,Yona of the Dawn,Action & Adventure,Animation,Comedy,Drama,Sci-Fi & Fantasy,8.7,"politics,reincarnation,romance,coming of age,revenge,betrayal,royalty,dragon,based on manga,violence,historical,shoujo,anime,bishounen"
38881,Transformers: Rescue Bots,Action & Adventure,Animation,Kids,Sci-Fi & Fantasy,,8.5,"transformers,robot"
42410,Durarara!!,Action & Adventure,Animation,Drama,Mystery,,7.7,"street gang,urban legend,youth culture,city life,based on light novel,anime,medical experiment"
474,Nash Bridges,Drama,Action & Adventure,,,,6.6,"police,san francisco, california,police detective,photographic memory"
32608,Ancient Aliens,Documentary,Mystery,,,,6.7,"history,paranormal investigation,ancient aliens theory,ufo conspiracy"
80929,Chinna Thambi,Drama,Comedy,,,,10,"romance,family"
30166,Alisa: Follow Your Heart,Drama,,,,,5,telenovela
47699,Queen of Hearts,Soap,,,,,7.9,"romance,memory loss,telenovela"
49010,The Fall,Drama,Crime,,,,7.7,"detective,serial killer,psychological thriller,police detective,belfast, north ireland,united kingdom,female detective"
70485,Mr. Mercedes,Mystery,Sci-Fi & Fantasy,Drama,,,7.1,"based on novel or book,serial killer"
70453,Sharp Objects,Drama,Mystery,Crime,,,7.7,"based on novel or book,self-destruction,child murder,missouri,trauma,dysfunctional family,reporter,hometown,murder investigation"
37305,Soul Eater,Action & Adventure,Animation,Comedy,Sci-Fi & Fantasy,,7.2,"witch,school,grim reaper,based on manga,demon,shounen,anime,cat girl"
87461,The Helpful Fox Senko-san,Animation,Comedy,Sci-Fi & Fantasy,,,8.6,"daily life,supernatural,fox,anthropomorphism,slice of life,maid,based on manga,heart warming,shoujo,anime,iyashikei,drastic change of life,deity,working life"
2777,Oggy and the Cockroaches,Animation,Comedy,,,,7.4,"cockroach,rivalry,slapstick,cartoon cat,annoying,jetix"
5368,Lassie,Action & Adventure,Drama,,,,6.3,"dog,boy and dog,lassie"
90282,The Morning Show,Drama,,,,,8,morning show
2619,A Love to Kill,Drama,,,,,7.4,romance
4269,The Transformers,Animation,Kids,Action & Adventure,Sci-Fi & Fantasy,,7.6,"transformers,robot,变形金刚,机器人"
62568,Yamada-kun and the Seven Witches,Drama,Animation,Comedy,,,8.8,based on manga
3172,Private Practice,Drama,,,,,7.4,"doctor,spin off,medical drama"
60998,Every Witch Way,Comedy,Sci-Fi & Fantasy,,,,9.3,"witch,high school,miami, florida,teenager,teen witch"
67070,Fleabag,Comedy,Drama,,,,8.2,"london, england,sexuality,dark comedy,step mother,grief,breaking the fourth wall,promiscuity,sitcom,father daughter relationship,sister sister relationship"
4345,Saved by the Bell,Family,Comedy,,,,7.8,"high school,rivalry,romance,school,best friend,teen comedy,classmate,young love,interracial friendship,sitcom"
1450,The Closer,Crime,Drama,,,,7.6,"police,los angeles, california,female cop,police investigation,lapd,crime investigation,male cop,police procedural"
62223,The Late Late Show with James Corden,Talk,,,,,5.9,"late night,late-night show"
2131,Daria,Animation,Comedy,,,,7.7,"high school,sarcasm,satire,misanthrophy,teenage girl,school,teenager,high school student"
96346,Luna Nera,Sci-Fi & Fantasy,Drama,,,,7.8,"witch,feminism,family,witch hunt,17th century"
240,Jackie Chan Adventures,Action & Adventure,Animation,Comedy,Sci-Fi & Fantasy,,8,"martial arts,talisman,archaeologist,uncle niece relationship"
63161,Crazy Ex-Girlfriend,Comedy,Music,,,,6.9,"california,ex-lover,musical,relationship,searching for love"
96815,"Sex, Explained",Documentary,,,,,6.6,sex education
34376,Los hombres de Paco,Drama,Comedy,,,,7.8,"police,police detective"
1018,Bonanza,Western,Action & Adventure,,,,7.6,"nevada,ranch,family,single father,cowboy,wild west,19th century,early america"
96525,Chilly Willy,Animation,Comedy,Kids,,,0,"cartoon,anthropomorphism,alaska,animal,short"
77718,The Case Of Making My Stupid Little Sister Smart With Only My XX,Animation,Sci-Fi & Fantasy,,,,9,"virgin,blow job,public sex,anal sex,incest,creampie,facial,handjob,cosplay,swimsuit,hentai,toys,vanilla,boob job"
39185,Vera,Crime,Drama,Mystery,,,7,"northern england,england,kidnapping,murder,criminal,police detective,forensic science,female detective,crime investigation,crime solving"
76124,School Babysitters,Animation,Comedy,,,,6.6,"high school,babysitter,slice of life,tragedy,school,orphan,based on manga,parenting,school life,shoujo,anime,school club,iyashikei,siblings"
79093,Star Wars Resistance,Sci-Fi & Fantasy,Animation,Action & Adventure,,,7,"resistance,space opera"
19092,FlashForward,Drama,,,,,7.1,"fbi,blackout,future vision,strange event"
70496,Riviera,Drama,,,,,6.3,"french riviera,thriller"
67043,91 Days,Animation,Crime,Drama,,,7.7,"prohibition era,diashow,revenge,tragedy,murder,betrayal,thriller,mafia,gunfight,violence,historical,1920s,anime"
1649,Sliders,Action & Adventure,Sci-Fi & Fantasy,,,,7.6,"portal,alternate dimension,alternate history,alien invasion,parallel world,group of friends"
71694,Snowfall,Crime,Drama,,,,7.9,"crack cocaine,drugs,1980s"
92901,The Wall,Drama,,,,,7,"small town,quebec,thriller,police detective,murder investigation"
6357,The Twilight Zone,Drama,Mystery,Sci-Fi & Fantasy,,,8.4,"escape,irony,anthology,misfit,second chance"
2942,The Tudors,Drama,History,Romance,,,7.8,"england,monarchy,royal family,tudors,king of england,henry viii,palace intrigue,historical drama,16th century"
33025,The Borgias,Drama,,,,,7.5,"rome, italy,florence, italy,religion,historical drama,16th century,italian renaissance,15th century"
46879,Mickey Mouse,Animation,Kids,,,,7,"mouse,interstitial program,short"
96687,La unidad,Drama,,,,,6.7,"police,terrorist,based on a true story,thriller,yihad"
72597,Manhunt,Crime,Drama,Mystery,,,7.6,"fbi,mathematics,bomber,serial killer,terrorism,manifesto,true crime,mountain cabin"
42295,Hemlock Grove,Mystery,,,,,7.2,"fortune teller,based on novel or book,gypsy,pennsylvania, usa,mad scientist,werewolf,family,witchcraft,unlikely friendship,deformity"
79086,Godfather of Harlem,Crime,Drama,,,,7.9,"crime boss,mobster,godfather,harlem"
72509,Tsuredure Children,Animation,Comedy,,,,8.3,"romance,slice of life,school life,cute"
96162,Itaewon Class,Drama,,,,,8.3,"bar,restaurant,seoul, south korea,rags to riches,based on comic,romance,revenge,franchise,itaewon"
54671,Penny Dreadful,Sci-Fi & Fantasy,Drama,Mystery,,,7.8,"witch,monster,underground,vampire,supernatural,possession,black magic,horror,victorian england,thriller,werewolf,devil,gothic horror,gothic,mental illness,psychotherapy,succubus,dark fantasy,19th century,supernatural power"
1918,The Twilight Zone,Sci-Fi & Fantasy,Drama,,,,7.6,anthology
62742,Sankarea: Undying Love,Animation,Comedy,Drama,Romance,,8.1,"harem,tragedy,zombie,based on manga,reanimated corpse,ecchi,anime,fan service"
291,Coronation Street,Comedy,Drama,Soap,,,5.2,"northern england,pub,community,manchester"
93742,The Bonfire of Destiny,Drama,,,,,7.5,historical
45956,Celebrity Big Brother,Reality,,,,,4.4,"competition,video surveillance,celebrity,voting,spin off,eviction,housemates"
35279,Austin & Ally,Comedy,Kids,,,,8.1,"aspiring singer,singer,teenager,group of friends,singer-songwriter,song and dance"
81357,Dead to Me,Drama,Mystery,Crime,,,7.3,dark comedy
92782,Ms. Marvel,Drama,Sci-Fi & Fantasy,Action & Adventure,,,0,"based on comic,marvel cinematic universe"
83981,The War of the Worlds,Sci-Fi & Fantasy,Drama,,,,6.4,"england,alien invasion,period drama,edwardian england"
61670,Healer,Comedy,,,,,8.6,romance
33841,R. L. Stine's The Haunting Hour,Drama,,,,,8.3,anthology
93812,The Great,Drama,Comedy,,,,8.2,"queen,russia,king,18th century"
67156,Man with a Plan,Comedy,,,,,6.5,"father,parenting,family,fatherhood,sitcom"
71391,Jamestown,Drama,,,,,7.6,"period drama,costume drama,17th century,early america"
42916,Toradora!,Animation,Comedy,Drama,,,8.5,"high school,friendship,delinquent,romantic comedy,slapstick,romance,coming of age,slice of life,growing up,unrequited love,school,school life,seinen,shoujo,based on light novel,anime,love polygon"
72925,Stargate Origins,Action & Adventure,Sci-Fi & Fantasy,,,,4.5,space travel
74733,Delicious Destiny,Drama,,,,,8,"romance,food"
14956,Dollhouse,Action & Adventure,Drama,Sci-Fi & Fantasy,,,7.2,"future,identity,dystopia,memory,evil corporation,cyberpunk,psychological thriller,erased memory,bring down organization,body switch"
96104,Dr. Cutie,Comedy,,,,,10,"romance,historical,costume drama,小说改编"
63085,Ushio and Tora,Action & Adventure,Animation,Comedy,Drama,,8,"supernatural,remake,based on manga,demon,ghost,dark fantasy,youkai,shounen,anime"
55006,Flowers of Evil,Animation,Drama,,,,7.2,"psychopath,psychology,rotoscoping,psychological thriller,based on manga,evil,psychotic,psycho,anime,psycho-sexual,japanese high school"
68780,Star,Drama,,,,,7.8,"music,atlanta"
1906,Shameless,Comedy,Drama,,,,7.7,"northern england,sibling relationship,self-destruction,white trash,dark comedy,big family,dysfunctional family,sexual humor,scam,working class,drugs,family,single father,alcoholic father,council estate,unemployed,manchester,family problems"
68126,Norsemen,Comedy,Drama,,,,7.1,"viking,norway,8th century"
32778,Timeless Love,Drama,,,,,7.4,"family drama,telenovela"
96005,Riot Police,Drama,,,,,7.7,"police,madrid, spain,thriller,conflict,disturbed"
62602,Blue Spring Ride,Animation,Comedy,Drama,,,8.6,"high school,friendship,love triangle,daily life,romance,slice of life,unrequited love,school,based on manga,school life,shoujo,anime,watercolour style"
63648,Death Note,Crime,Drama,,,,7.3,"japan,based on manga"
92835,Stars Align,Animation,Drama,,,,8.3,"sports,tennis,competition,slice of life,school,student,club,championship,anime"
18202,Cougar Town,Comedy,,,,,6.1,"florida,friendship,wine,neighbor,cougar,divorce,family,middle age,sitcom"
33213,Shake It Up,Family,Kids,Comedy,,,7.6,"dancing,teenager"
26867,Mushi-Shi,Fantasy,Animation,Drama,,,8.2,"daily life,detective,supernatural,slice of life,tragedy,curse,based on manga,spirit,historical,nature,environmentalism,ghost,folklore,journey,angst,seinen,youkai,contemporary,japanese mythology,shinto,anime,taoism,iyashikei"
65329,Hyouka,Animation,Drama,Mystery,Comedy,,8.4,"high school,daily life,literature,detective,amateur detective,romance,slice of life,school,art,school life,based on light novel,anime,school club"
72350,DuckTales,Family,Comedy,Animation,,,7.3,cartoon duck
1931,Disney's Adventures of the Gummi Bears,Animation,Comedy,Family,Kids,Sci-Fi & Fantasy,7.3,monster
80335,Homecoming,Drama,,,,,7.1,thriller
61775,Ever After High,Kids,Animation,Drama,Action & Adventure,,7.9,"princess,fairy tale,bravery,heroine,snow white,german fairy tales,ever after high"
77939,MEGALOBOX,Animation,Action & Adventure,Drama,,,8,"sports,slice of life,spin off,shounen,boxing,anime"
71885,grown-ish,Comedy,,,,,8.4,"college,spin off,group of friends,young adult"
43901,Longmire,Western,Crime,Drama,,,7.8,"small town,wyoming,small town sheriff"
86163,Gentleman Jack,Drama,,,,,8,"based on a true story,period drama,lgbt,woman director,north of england"
92983,Vagabond,Drama,Action & Adventure,,,,8.5,"corruption,stuntman,revenge,airplane accident,agent"
1712,The Munsters,Comedy,Sci-Fi & Fantasy,Family,,,7.7,"monster,vampire,werewolf,family,sitcom,eccentric family"
45845,Fate/Zero,Action & Adventure,Animation,Sci-Fi & Fantasy,,,8.1,"assassin,holy grail,fight,king arthur,epic battle,anime,king alexander"
2443,Buck Rogers in the 25th Century,Sci-Fi & Fantasy,,,,,7.2,future
107543,Fernando,Documentary,,,,,7,"sports,sports documentary,fernando alonso"
4324,"Dr. Quinn, Medicine Woman",Western,Drama,,,,7.4,"medicine,western,orphan,period drama,wild west,19th century,medical drama,simpler life"
44857,The Mindy Project,Comedy,,,,,5.7,"new york city,gynecologist,sitcom,workplace comedy,workplace romance"
20477,Wogan,Talk,,,,,3,"pop star,interview,biography,celebrity,live performance,live music,late-night show"
60728,Kill la Kill,Action & Adventure,Animation,Comedy,Sci-Fi & Fantasy,,8.5,"fight,clothing,school,schoolgirl,caste system,anime,original"
953,Maverick,Comedy,Western,,,,7.6,"poker,brother,riverboat,professional gambler"
91977,Motherland: Fort Salem,Sci-Fi & Fantasy,Drama,,,,8,"witch,magic,supernatural"
87527,My First First Love,Drama,,,,,8.3,"first love,twenty something,housemates"
31559,Teen Mom OG,Documentary,Reality,,,,6,"spin off,teenage pregnancy"
1426,Luther,Crime,Drama,Mystery,,,7.9,"london, england,self-destruction,psychopath,detective,murder,psychological thriller,police detective,united kingdom,crime investigation,police department"
87457,Afterlost,Animation,Action & Adventure,Drama,Mystery,Sci-Fi & Fantasy,6,"secret organization,conspiracy,lost city,smuggler,based on game,shounen,anime,annihilated"
63322,Symphogear,Animation,Sci-Fi & Fantasy,,,,8.3,"music,singing,anime,mahō shōjo"
14944,Robert Montgomery Presents,Drama,,,,,2,anthology
17937,Ghost Adventures,Sci-Fi & Fantasy,Reality,Documentary,Mystery,,7.9,"investigation,paranormal phenomena,paranormal,history,paranormal investigation,ghost story,ghost,paranormal activity"
110813,Secrets of War,Documentary,War & Politics,,,,0,"espionage,history"
62196,Stitchers,Mystery,Sci-Fi & Fantasy,,,,7,"secret government organization,scientist,murder investigation,fringe science,mind walking"
64481,Criminal Minds: Beyond Borders,Crime,Drama,,,,6.5,"fbi,spin off,international crime"
4333,The Saint,Action & Adventure,Comedy,,,,7.3,"outlaw,thief,gentleman thief"
4020,8 out of 10 Cats,Comedy,,,,,7.2,"game show,panel show,opinion poll"
39483,Major Crimes,Drama,,,,,7,"police,los angeles, california,police investigation,lapd,major crime unit"
61752,Hellsing Ultimate,Action & Adventure,Animation,Drama,,,8.6,"london, england,nazi,police,vampire,christianity,shapeshifting,supernatural,secret organization,gore,horror,vampire hunter,remake,religion,gunfight,zombie,based on manga,massacre,violence,military,extrasensory perception,dark fantasy,seinen,contemporary,anime,antihero"
67265,Chesapeake Shores,Drama,,,,,7.8,"based on novel or book,hometown"
61460,Trinity Seven,Animation,Comedy,,,,7.3,"shounen,anime,seven"
18053,Nurse Jackie,Drama,Comedy,,,,7,"nurse,parent child relationship,drug addiction,addiction,hospital,drugs"
63623,Fuller House,Family,Comedy,,,,7.5,"sibling relationship,san francisco, california,friends,family"
